Vertex	Core
Vertex	Core
147939	3
147430	5
147431	3
147426	1
147427	9
147428	5
147429	3
147422	4
147423	4
147424	4
147425	5
147442	1
147443	5
147437	3
147438	6
147439	4
147433	2
147434	6
147435	1
147436	5
147451	1
147453	6
147454	43
172408	17
172409	11
147450	2
172404	6
172405	6
147449	6
172406	3
172407	4
147444	19
172400	4
147445	1
172401	4
172402	11
172403	3
42695	5
42697	3
42698	3
42691	4
42692	37
42693	30
42694	7
147462	2
147464	6
147465	5
42699	31
147460	11
147461	58
147459	2
147455	2
147458	9
42690	7
42684	23
42686	3
42687	7
42680	3
42681	6
42682	1
42673	2
42675	2
42676	21
42670	1
42671	129
42672	3
42677	109
42678	1
42662	13
42664	1
42665	4
42660	35
42661	10
147410	14
42666	3
42667	2
147404	14
147405	16
147406	5
147407	5
147400	25
147401	6
147402	15
147403	11
147408	23
147409	5
42651	4
42653	19
42650	3
147420	8
147421	9
42655	13
42656	21
42657	43
42658	7
147417	1
147418	5
147411	2
147412	2
147413	4
147414	10
147419	5
304799	2
172466	10
172467	19
172468	2
172462	8
172463	8
172464	8
172465	14
172460	10
172461	10
172459	2
172455	2
172456	7
172457	8
172458	2
172451	10
172452	14
172453	7
172454	9
172450	13
172490	6
304777	2
304778	3
304779	3
172484	4
304784	3
172485	11
304786	2
172486	4
304787	12
172487	3
304780	4
172481	4
304781	1
172482	4
304782	4
172483	7
304783	7
304788	1
304789	7
304795	3
172473	5
172474	1
304796	3
172475	14
304797	7
304798	5
304791	5
304792	4
172471	4
304793	3
172472	3
304794	1
304759	3
304755	3
304756	5
304757	5
304758	3
147474	6
147475	6
147476	6
147470	58
147471	14
172426	3
172427	6
172428	14
172429	4
172422	28
147466	5
172423	4
147467	5
172424	2
147468	5
147469	5
304762	6
304763	12
304764	12
172420	6
172421	3
304765	12
304760	3
304761	6
304766	12
304767	17
304768	2
304769	2
147484	1
147485	1
147486	16
147487	2
147480	14
172419	6
147481	10
147482	9
172415	7
172416	21
172417	7
172418	17
147477	40
172411	4
147478	3
172412	4
147479	1
172413	7
172414	26
304773	1
304774	2
304775	2
304776	4
172410	3
304770	2
304771	2
304772	2
304737	2
304738	4
304739	4
147490	1
304733	8
304734	4
304735	1
304736	2
147497	10
147498	3
147491	2
147492	3
147493	7
147494	43
172448	3
172449	11
147488	11
172444	5
172445	12
147489	10
172446	14
172447	2
172440	3
304740	5
172441	3
304741	5
304742	5
172442	5
304743	9
172443	5
304748	3
304749	1
304744	8
304745	8
304746	9
304747	3
172437	3
172438	7
172439	14
172433	5
172434	8
172435	4
172436	3
304751	2
172430	9
172431	4
304753	9
172432	3
304754	6
304836	3
304834	4
279311	9
279305	9
279308	1
279301	9
279302	9
279303	9
279304	9
17605	1
17606	15
304841	1
304842	3
279309	2
17601	3
304847	2
304849	1
17610	34
304843	5
304844	6
304845	2
304846	2
279300	9
17615	16
304850	1
17616	6
304851	6
304852	2
17618	19
304853	2
17611	11
17612	6
17613	6
17614	1
304814	5
304815	5
304816	3
304817	2
304810	1
304812	5
304813	5
304818	7
304819	5
304820	8
304825	2
304826	14
304827	19
304828	15
304821	3
304822	2
304823	1
304824	1
304829	5
304830	3
304831	4
172390	3
172391	5
279354	2
279350	1
279351	1
279349	9
279345	4
172389	5
279346	3
279347	3
279348	5
172385	3
172386	3
172387	11
172388	5
172381	4
172382	4
172383	5
172384	3
304803	4
304804	1
304805	3
172380	4
304806	5
304800	3
304802	5
279342	1
304807	3
279340	5
279338	3
279339	4
172378	38
279334	4
279335	17
172379	10
279336	4
279337	3
172374	1
172375	7
172376	8
172377	4
172370	1
172371	3
172373	3
279333	7
279327	8
279329	4
279324	3
279325	2
279320	5
279321	4
279322	5
279316	5
279317	3
279318	1
279319	4
279312	7
279315	1
172396	16
172397	1
172398	18
172399	3
172392	8
172393	23
172394	22
172395	2
17684	1
42640	27
42641	9
17685	6
17686	4
279390	1
17687	5
17682	3
17683	1
42648	29
42649	14
279397	3
279398	4
279399	9
42644	42
279392	2
42645	3
279393	8
42646	1
279394	1
42647	3
279395	6
279389	8
17688	18
17689	13
17696	2
17697	15
42631	16
42632	6
17691	5
17692	4
42638	4
279386	1
42639	3
279387	1
17690	5
279388	1
42633	3
279381	3
279382	3
42635	3
279383	3
42636	2
279384	1
279378	3
279379	4
17699	7
17663	2
17664	6
42620	15
17665	33
42621	14
17660	2
42626	39
279374	2
42627	8
279375	3
42628	1
279376	2
42629	2
279370	3
279371	1
42624	2
279372	1
42625	11
279367	3
279368	5
279369	1
17668	3
17669	1
17673	14
17675	1
17676	54
17671	1
42616	15
279364	1
279366	3
279361	3
42614	2
279362	2
42608	96
279356	3
42609	1
17677	5
17678	8
17640	2
17641	3
17642	3
17643	3
42606	19
42607	4
42600	14
42601	9
42602	4
42603	4
17648	10
17645	1
17646	6
17647	3
17651	1
17652	3
17653	27
17650	14
17659	2
17655	51
17657	11
17658	21
17620	2
17621	11
17626	4
17627	7
17628	102
17623	25
17624	2
17625	7
17630	52
17632	8
17637	8
17638	1
17639	4
17635	8
186910	4
147310	4
147311	1
147305	6
147306	18
147307	9
147308	24
147301	22
147302	3
147303	5
147304	1
186917	2
147309	4
186918	7
186919	16
186924	6
186925	4
186926	4
186927	4
186920	8
186921	1
186922	6
186923	7
147320	4
147321	4
147322	1
147316	6
147317	1
147319	5
147312	10
147313	8
147314	1
186928	3
186929	11
147330	1
147331	5
147332	14
147333	3
147327	3
147328	8
147329	2
147323	13
147324	7
147325	2
147326	26
186902	5
186904	3
186900	5
186901	5
147341	2
422100	3
147342	6
147343	1
147344	2
147340	10
147339	6
147334	2
147335	18
147336	10
147337	2
186906	4
186907	4
186908	4
186909	3
42794	53
42795	16
42796	9
42797	59
42791	54
42798	9
42799	13
42784	13
42785	3
42786	6
42780	11
42782	1
42787	41
42788	3
42789	13
42773	7
42774	6
42775	9
42770	28
42771	6
147300	3
42776	2
42777	17
42778	22
42779	25
147390	3
147391	3
186997	4
186998	4
186999	2
186993	1
147397	9
186994	1
147398	7
186995	4
186996	6
147399	2
147392	3
147393	2
147394	4
186992	8
147395	1
172349	3
172346	5
172348	11
172341	3
172342	2
172340	1
172338	16
172339	9
172334	1
172335	3
172336	3
172337	21
172330	2
172331	3
172332	4
172333	4
186979	4
186975	8
186976	2
304899	3
186977	4
186978	4
186974	8
172367	2
172368	12
172369	10
172363	11
172364	3
172365	2
172366	19
172360	2
172361	8
172362	3
186986	1
186987	20
186988	16
186982	2
186983	6
186984	14
186985	4
186980	2
172358	20
172359	7
172352	5
172353	15
172355	2
172350	5
172351	4
186957	7
186958	1
186959	1
186953	8
304876	1
186954	8
304877	2
186955	8
186956	22
147352	2
147353	20
147354	2
147355	11
186952	3
172309	8
147350	1
147351	2
147349	14
172305	4
172307	12
172308	5
147345	4
172301	8
147346	1
172302	2
147347	4
172303	3
172304	2
147348	3
304883	1
304884	14
304885	4
172300	2
304886	3
304880	2
304882	1
186969	1
186964	19
304887	3
186965	12
304888	3
186966	14
304889	3
147363	4
186960	2
147364	1
186961	2
186962	2
186963	6
147361	1
147362	3
147356	13
147357	1
147358	15
304894	3
304895	3
304896	2
304897	10
304891	3
304892	3
304893	2
304858	5
304859	8
186937	2
186938	9
304854	2
186931	3
304855	4
186932	2
304856	15
186933	5
304857	12
186934	5
147375	5
147376	7
147377	1
186930	3
147370	15
147371	3
147372	26
147373	32
172327	8
172329	2
147367	14
172323	21
172324	10
147368	15
147369	5
304861	2
172320	1
172321	2
172322	1
186939	8
304860	1
304869	3
186946	1
186947	12
186948	2
147380	2
304866	3
186943	5
304867	6
186944	3
304868	4
186945	3
147385	6
147386	7
186940	9
147387	1
147381	8
147382	12
147383	49
147384	8
172316	12
172318	4
147378	9
172312	21
147379	5
172313	4
172314	4
172315	4
172310	2
304874	1
172311	4
304875	4
304870	3
304871	3
304953	2
304954	10
304955	7
279430	6
279426	9
279427	1
279428	3
279429	8
279423	8
279424	9
279425	9
304961	1
17727	2
304962	5
304963	1
17724	1
304968	12
304969	8
17731	3
304964	3
304965	9
304966	7
304967	10
279420	4
279421	2
279415	2
279416	9
279417	6
279418	3
279413	2
279414	9
172297	1
304971	6
172298	1
304972	6
172299	2
304973	6
304974	6
17732	7
172293	10
279419	4
172294	6
17733	3
172295	6
304970	18
304935	9
304936	2
304937	3
304938	3
304931	7
304932	6
304933	4
304934	4
304939	5
279404	6
279400	6
279401	3
279403	1
304940	1
17706	1
304941	4
279408	2
17700	1
279409	1
17702	2
304946	1
304947	2
304948	2
304949	1
304942	6
304943	6
304944	1
304945	8
17714	10
304950	2
304951	12
17716	13
304952	1
17711	1
17712	6
17713	1
304913	1
304914	2
422070	1
304915	2
172270	1
304916	1
304910	2
304911	6
279473	7
422077	2
422078	2
279474	2
422079	2
279476	2
304917	1
422073	2
304918	1
422074	1
279470	1
304919	2
422075	4
279472	2
422076	4
279466	2
172268	1
172269	1
279468	1
279469	2
172264	5
172265	5
172266	8
172267	1
172260	3
172261	2
172262	4
172263	27
304924	2
422080	2
304925	3
422081	2
422082	3
304926	5
304927	2
304920	6
304921	8
304922	11
304923	5
422088	1
279463	1
422089	1
279465	6
422084	1
304928	6
422085	2
304929	3
279460	4
422086	3
279461	18
422087	3
279459	2
172257	3
279455	3
172258	1
279456	8
279457	3
172259	3
172254	2
172255	5
172256	4
172250	4
172251	29
172252	6
422091	3
172290	7
422092	2
172291	4
172292	4
186898	7
186899	5
186894	2
422099	3
279452	1
186896	10
279453	5
186897	1
279454	2
186890	3
422096	2
186891	2
186892	5
422097	4
422098	4
279448	1
279449	2
279444	5
279445	5
172287	3
172288	6
172289	4
172284	1
172285	4
304902	21
304903	4
172280	2
304904	1
304905	3
304900	5
304901	3
279440	10
279441	1
279442	5
279443	5
304906	5
304907	8
304908	9
304909	6
279437	2
279439	10
172279	2
279435	24
279436	5
172278	2
172271	4
172273	80
172274	7
42761	3
42762	3
42760	55
422033	2
422034	2
422036	4
42765	45
42766	3
422030	2
42768	22
422027	3
422028	2
422029	2
42750	14
42751	9
42752	5
42753	3
42758	11
422045	3
42759	3
422046	1
422047	2
42754	18
422040	2
42755	2
422041	2
42756	17
422042	2
42757	15
422043	1
279499	3
422037	5
422038	1
422039	3
42740	3
42741	3
17786	10
279490	5
42742	4
422050	2
17781	9
42747	6
422055	2
279495	2
42748	12
279496	1
422056	2
42749	2
422057	4
422058	4
42743	7
422051	4
42744	2
42745	33
279493	4
422053	1
422054	6
42746	12
422048	2
279488	5
279489	5
422049	2
17787	5
17788	10
17789	12
17794	7
17795	1
17796	4
42730	10
422060	2
17797	14
42731	10
422061	2
17790	4
17791	5
17792	2
17793	3
42736	3
279484	9
422066	5
42737	5
422067	5
42738	8
279486	1
42739	15
422069	1
42732	3
422062	2
42733	28
422063	2
42734	16
279482	3
279483	5
42735	3
422065	3
42729	30
279477	1
422059	6
17799	78
17763	29
42720	68
17764	20
42725	8
42726	4
42727	8
42728	4
42721	14
42722	2
42723	5
42724	2
42718	19
42719	3
17768	30
17775	27
17770	7
17771	29
422001	2
422002	2
422003	3
42710	17
42711	1
17776	2
17777	2
17778	1
17740	1
17741	7
17742	1
422013	1
422014	1
42701	1
422010	2
422008	3
422009	5
422004	1
422005	3
422007	5
17749	9
17745	10
17750	8
17751	3
17752	1
422023	3
422024	2
422025	2
422020	4
422021	4
422017	3
422018	1
17758	2
17756	1
17757	1
133028	3
133029	12
108067	32
133024	4
108068	2
133025	10
133026	11
108063	38
147672	5
108064	5
147673	7
108065	5
147674	5
108066	2
172628	1
108060	10
172629	20
108061	14
108062	2
147668	6
172624	5
172625	3
172626	13
172627	12
172620	15
147664	2
172621	8
147665	2
172622	7
147666	1
147667	6
172623	6
133030	24
133031	17
133032	2
133033	4
133038	7
133039	12
133034	2
108078	1
108079	2
133036	1
108074	39
147682	17
108075	25
147683	13
108076	4
108077	16
108070	8
172617	11
108071	3
172618	2
108072	2
172619	44
108073	3
147681	7
172613	15
147679	2
172614	6
172615	5
172616	4
147675	5
172610	1
172611	3
172612	2
147678	1
133041	2
133042	2
133043	2
133044	3
133040	16
279091	6
108049	9
279092	7
279093	29
133045	5
108045	9
108047	4
133048	2
279090	5
279099	1
108042	6
147694	18
108043	9
147695	1
108044	4
147696	2
147690	9
147691	1
108040	9
279098	3
172646	6
172647	11
172648	6
147686	5
172642	5
147687	5
172643	5
147688	13
172644	5
172645	8
147689	2
133052	2
172640	3
133054	6
172641	34
133055	3
133051	2
279080	2
279082	1
279083	2
133056	4
108056	1
108058	8
108052	3
279088	6
279089	6
108054	5
172639	7
279085	2
108050	17
279086	2
279087	4
172635	11
172636	5
172637	6
172638	7
147698	4
172632	2
172633	4
133063	3
133064	3
133065	2
172630	5
133066	1
133062	3
147630	3
147627	43
147620	12
147621	12
147622	1
147623	15
147628	6
147629	15
147640	3
147636	8
147637	17
147638	16
147631	2
147632	3
147633	7
147634	7
147639	7
133006	2
133007	3
304579	3
108089	18
133004	10
108085	4
108086	2
147650	5
147651	4
108087	13
108088	6
147652	2
108081	6
172606	22
108082	4
108083	7
108084	2
147646	4
147647	5
304580	5
147648	1
108080	8
304581	5
147649	1
147642	2
147643	2
172600	6
147644	5
172601	7
147645	1
304586	3
304587	3
133010	2
304588	2
304589	2
304582	6
304583	7
304584	4
304585	4
133016	5
42893	3
42894	3
133017	4
42895	3
133018	4
133019	3
42890	1
133013	1
42891	1
133014	5
133015	5
42892	4
108096	1
147660	8
108097	15
147661	4
108098	2
147662	3
108099	12
108092	4
42898	1
42899	2
108095	11
147657	2
147658	6
304590	6
304591	3
108090	2
147659	2
108091	2
304592	6
147653	3
147654	4
147655	3
304597	5
304598	4
304599	4
304593	5
304594	15
304595	5
304596	4
304557	7
304558	5
304559	1
304565	1
304566	1
304562	2
304563	2
304568	3
304569	4
304570	4
172697	6
172698	3
172699	2
304575	3
172693	2
304576	6
172694	2
304577	4
172695	2
304578	3
172696	2
304571	3
172690	7
304573	12
172691	2
304574	11
172692	1
304539	5
304535	12
304536	3
304537	4
304538	4
304542	2
304543	2
304544	13
304545	2
304540	4
304546	4
304547	1
304548	2
304549	2
304553	3
304554	3
304555	6
304556	2
304550	3
304551	2
304552	2
304517	2
304518	5
304519	2
304513	6
304514	2
133069	1
304515	2
304516	2
172668	3
172669	12
172664	4
172665	3
172666	3
172667	3
133074	10
304520	7
172660	2
172661	4
304521	4
133075	4
172662	4
133076	4
304522	2
172663	4
304523	1
133077	8
133071	3
133072	6
133073	2
304528	3
304529	5
304524	7
304525	2
304526	2
304527	5
172657	2
172658	4
172659	4
172653	8
172654	9
172655	10
172656	1
133085	23
133086	4
172650	2
304532	2
133087	4
304533	1
172651	12
304534	4
133088	1
172652	7
133081	3
133082	2
133083	6
133084	5
133090	3
133091	3
172686	1
172687	1
172688	17
172689	6
133096	1
172682	3
133097	1
172683	3
133098	7
304500	2
172684	3
172685	6
133099	4
304501	3
133092	4
133093	5
133094	5
172680	2
133095	4
304506	2
304507	2
304508	1
304509	9
304502	3
172679	6
172675	2
172676	4
172677	4
172678	11
172671	6
304510	2
172673	2
304511	6
304512	6
172674	1
172670	4
17840	41
42802	45
42803	38
42805	27
42800	9
42801	24
304600	3
17842	2
17844	3
304605	4
17850	45
304606	5
304607	8
17852	28
304608	9
304601	3
304602	5
304603	5
304604	2
304609	3
304611	17
17853	64
17854	2
17855	23
17829	1
17824	1
17827	1
17820	2
17821	7
17822	3
17823	10
17839	2
17837	33
17838	2
17833	1
279111	3
279112	6
279113	2
279107	8
279108	16
279109	4
17806	36
279103	3
17807	7
279104	2
279105	4
17808	56
17809	2
279106	5
17802	3
17803	1
17804	3
17805	43
17800	10
17801	11
279100	1
279101	2
17814	2
17815	2
17811	2
42882	22
42883	12
42884	1
42880	2
42881	6
279154	2
279156	7
279157	2
42886	3
279150	2
42887	32
279152	4
42889	7
279153	3
279147	8
279148	8
279149	6
42871	54
42872	20
42873	2
42874	14
279143	2
279144	2
279145	7
279146	4
42875	3
279140	3
42877	33
279141	3
279142	3
42878	4
279137	1
279138	3
279139	4
42860	1
42861	7
42862	9
42863	10
42868	39
279133	1
279134	2
42864	53
42865	1
279130	3
42867	1
147602	17
279129	3
147603	14
147604	7
147605	7
279126	4
147600	4
279127	3
147601	2
279128	3
147606	7
147607	7
147608	7
147609	1
42850	1
42851	6
42852	3
42857	95
279121	1
42858	1
42853	3
42854	14
42855	6
42856	33
279120	5
147613	21
147614	17
147615	3
147616	27
279114	9
279115	3
147611	5
279116	6
147612	33
279117	4
147617	13
147618	3
147619	2
108027	2
17883	2
108028	45
279191	3
17884	3
42840	43
279192	5
108029	2
17885	2
108023	14
108024	9
108025	2
17881	2
108026	2
279198	7
279199	3
108020	7
42848	1
108022	28
42842	35
42843	1
279195	1
279196	3
42845	2
279197	1
42839	1
17886	4
17887	17
17888	3
17889	1
17893	2
108038	23
279180	1
279181	1
279182	2
108034	33
17890	1
108035	1
17891	2
17892	7
42836	1
279188	2
108032	56
42837	2
279189	2
42838	4
108033	8
42831	19
279183	1
42832	4
42833	31
42834	46
42828	7
17898	12
17860	2
108005	5
17861	5
108006	4
17862	5
108007	8
17863	4
108008	8
279171	6
108001	1
108002	4
108004	3
42824	2
279178	10
42827	1
108000	2
279179	3
279172	1
42821	4
279173	1
279174	7
42822	4
42823	4
279175	1
42817	11
42818	3
42819	9
17868	3
17864	15
17865	1
17866	5
17871	2
108016	5
17873	2
108018	3
108019	10
17874	4
279160	4
108012	5
108013	6
108014	3
108015	3
42813	9
279165	2
42814	1
279166	9
42815	48
108010	5
42816	16
108011	13
279168	3
279161	6
42810	12
279162	3
42811	7
279163	1
42812	3
279164	2
42806	11
42807	2
42808	2
42809	2
17879	11
108009	3
17876	5
17877	5
17878	8
147550	4
147551	2
147552	4
147553	18
172507	37
172508	4
172509	6
147547	4
172503	3
172504	4
172505	3
172506	4
147543	7
147544	8
172500	27
147545	7
172501	2
147546	4
147561	6
147562	5
147563	2
147564	2
147560	2
147559	4
147554	3
147555	4
147556	1
147557	9
147572	16
147573	13
147574	25
172529	9
147569	9
172527	18
172528	13
172521	5
172522	2
147567	2
172523	9
147568	17
172524	21
172520	3
147583	12
147584	6
172518	3
147580	10
172519	11
147581	3
147582	8
172516	7
172517	8
172510	4
147577	4
172511	4
147578	4
147579	4
147505	6
147506	2
147500	4
147501	14
147502	15
147507	1
147508	3
147509	1
147520	8
147514	6
147515	4
147516	3
147510	1
147511	2
147512	4
147513	1
147518	1
147530	3
147531	11
147526	1
147527	18
147528	4
147529	4
147540	1
147541	1
147542	2
147537	2
147538	12
147539	3
147532	21
147535	9
304678	5
172587	5
172588	6
172589	8
304685	5
172583	2
172584	1
304686	2
172585	2
304687	2
172586	14
304688	3
304681	3
172580	9
304682	5
172581	10
304683	6
172582	3
304684	2
304689	2
304690	1
304691	4
172576	2
172577	3
172578	14
172579	1
304696	4
172572	14
172573	3
304697	9
304698	1
172574	1
304699	2
172575	6
304692	10
304693	14
304694	3
172570	15
304695	4
172571	7
304656	4
304657	3
304658	9
304659	9
304663	28
304664	6
304665	6
304666	1
304660	9
304661	6
304662	3
304667	3
304668	2
304669	3
172598	10
172599	5
172594	1
172595	7
304675	2
304676	12
172596	10
172597	11
304677	15
172590	7
304670	10
172591	7
304671	2
172592	21
304672	5
304673	5
172593	6
304638	12
304639	12
304634	2
304635	2
304636	3
304637	12
147594	1
147595	1
147596	1
147597	2
147590	5
147593	4
172549	32
147587	4
172543	2
147588	2
172544	4
147589	12
172545	4
172546	3
304642	7
172540	5
172541	5
304643	3
172542	3
304644	3
304649	6
304645	3
304646	3
304647	19
304648	6
172536	14
172537	4
172538	4
172539	5
147598	2
172532	5
147599	6
172533	16
172534	7
172535	4
304652	6
304653	2
172530	13
304654	9
304655	5
172531	7
304650	6
304651	10
304617	4
304618	5
304619	3
304612	7
304613	7
304614	3
304615	1
172569	24
172565	2
172566	6
172567	6
172568	5
172562	2
304620	3
304621	3
304622	3
172560	4
304627	4
304628	7
304629	7
304623	3
304624	8
304625	1
304626	6
172559	1
172554	3
172555	4
172556	4
172550	5
304630	7
172551	9
304631	2
172552	25
304632	3
172553	3
304633	4
304715	5
17960	61
304716	3
304717	4
17961	1
304718	5
17962	4
304711	3
304712	3
304713	5
304714	4
42924	3
42925	3
42926	11
304719	4
42920	1
42921	1
42922	11
42916	3
42917	22
42918	14
42919	3
17967	65
17968	30
17969	4
304720	3
304721	5
17966	14
17970	14
304726	6
17971	9
17972	1
304728	2
304729	15
304722	3
304725	2
42912	2
42913	34
42915	39
42910	33
42911	7
42909	2
42905	27
42906	14
42908	1
304731	6
304732	6
17974	2
17975	4
17940	58
42901	9
42902	2
42900	3
17949	1
17946	1
17947	5
17948	18
17941	29
304704	4
304705	5
304707	1
304700	1
304701	11
304702	1
304703	5
304708	5
304709	4
17957	3
17958	25
304710	4
17954	2
279232	1
279233	5
279234	2
279230	2
279228	2
279229	18
17927	10
279224	2
279225	2
17929	30
279226	8
279227	4
17923	4
17924	1
17925	1
17926	1
17920	61
17921	7
17922	1
279220	11
279221	1
279222	2
279223	3
279217	3
279218	2
279219	12
17938	4
172499	1
279213	1
17939	1
279214	10
279215	1
279216	4
17934	13
17936	27
17937	7
172498	1
17930	95
172491	3
17931	29
17932	19
172493	4
17933	10
279210	3
279211	3
279212	1
17909	5
279206	6
279207	1
279208	7
279209	6
17905	74
17906	3
279204	10
17907	10
17908	3
17903	101
17900	13
279201	1
17916	14
17917	35
17918	31
17919	14
17913	1
17914	10
17915	19
17910	57
17911	6
279270	5
279275	3
279276	2
279277	2
279278	1
279271	5
279272	2
279273	3
279274	3
279268	2
279269	8
42992	3
42993	8
42995	1
42990	23
42991	6
279264	7
279265	20
279266	1
279267	1
42996	6
42997	3
279261	7
42998	6
42999	73
279263	7
279258	3
42981	7
42982	30
42983	10
42984	2
42980	8
42989	4
279253	6
279254	6
279255	6
279256	2
42985	48
42986	56
42987	4
279251	6
279252	6
279246	7
279247	5
279248	3
279249	3
42971	14
42972	4
42973	13
42978	36
279242	3
42979	1
279243	3
279244	5
279245	105
42975	2
279241	2
42977	6
279239	3
279235	3
279238	2
42960	6
42961	3
42962	3
42967	4
42963	4
